rep,treatment,gen,id,leg,primary_teeth,primary_gaps,primary_partial,secondary_teeth,secondary_gaps,secondary_partial,comments
2,WTC,7,7,R,12,0,0,0,0,0
2,WTC,7,8,L,11,0,0,0,0,0
2,WTC,7,8,R,12,0,0,0,0,0
2,WTC,7,9,L,11,0,0,0,0,0
2,WTC,7,9,R,10,0,0,0,0,0
2,WTC,7,10,L,10,0,0,0,0,0
2,WTC,7,10,R,11,0,0,0,0,0
2,WTC,7,11,L,10,0,0,0,0,0
2,WTC,7,11,R,11,0,0,0,0,0
2,WTC,7,12,L,NA,NA,NA,0,0,0
2,WTC,7,12,R,11,0,0,0,0,0
2,WTC,7,13,L,11,0,0,0,0,0
2,WTC,7,13,R,11,0,0,0,0,0
2,WTC,7,14,L,11,0,0,0,0,0
2,WTC,7,14,R,11,0,0,0,0,0
2,WTC,7,15,L,11,0,0,0,0,0
2,WTC,7,15,R,12,0,0,0,0,0
2,WTC,7,16,L,10,0,0,0,0,0
2,WTC,7,16,R,9,0,0,0,0,0
2,WTC,7,17,L,11,0,0,0,0,0
2,WTC,7,17,R,12,0,0,0,0,0
2,WTC,7,18,L,12,0,0,0,0,0
2,WTC,7,18,R,12,0,0,0,0,0
2,WTC,7,19,L,11,0,0,0,0,0
2,WTC,7,19,R,10,0,0,0,0,0
2,WTC,7,20,L,10,0,0,0,0,0
2,WTC,7,20,R,11,0,0,0,0,0
2,LV,7,1,L,10,0,0,4,1,0
2,LV,7,1,R,11,0,0,5,1,1
2,LV,7,2,L,12,0,0,2,0,0
2,LV,7,2,R,10,0,2,2,0,0
2,LV,7,3,L,9,0,0,5,1,0
2,LV,7,3,R,9,0,0,4,0,0
2,LV,7,4,L,11,0,0,3,0,0
2,LV,7,4,R,11,0,0,3,0,0
2,LV,7,5,L,10,0,0,7,2,0
2,LV,7,5,R,10,0,0,3,0,0
2,LV,7,6,L,11,0,0,4,1,0
2,LV,7,6,R,12,0,0,3,1,0
2,LV,7,7,L,10,0,0,3,0,0
2,LV,7,7,R,10,0,0,3,0,0
2,LV,7,8,L,10,0,0,5,2,4
2,LV,7,8,R,11,0,0,4,2,0,
2,LV,7,9,L,11,0,0,5,1,1,
2,LV,7,9,R,12,0,0,4,1,0,
2,LV,7,10,L,10,0,0,2,0,0,
2,LV,7,10,R,10,0,0,3,0,0,Curved combs
2,LV,7,11,L,12,0,1,2,0,0,
2,LV,7,11,R,11,0,0,3,0,0,
2,LV,7,12,L,10,0,0,2,0,0,
2,LV,7,12,R,11,0,0,2,0,0,
2,LV,7,13,L,11,1,0,5,1,0,
2,LV,7,13,R,10,0,0,5,1,2,
2,LV,7,14,L,10,0,0,3,0,0,
2,LV,7,14,R,10,0,0,3,0,1,
2,LV,7,15,L,10,0,0,1,0,0,secondary is shorter than normal
2,LV,7,15,R,10,0,1,2,0,1,
2,LV,7,16,L,12,0,0,4,0,0,
2,LV,7,16,R,12,0,0,4,0,0
2,LV,7,17,L,11,0,0,3,1,0
2,LV,7,17,R,10,0,0,4,1,0
2,LV,7,18,L,10,0,1,2,1,0
2,LV,7,18,R,9,0,0,3,0,0
2,LV,7,19,L,12,0,0,6,2,1
2,LV,7,19,R,11,0,0,4,1,0
2,LV,7,20,L,10,0,0,4,1,0
2,LV,7,20,R,10,0,0,3,0,0
2,HSS,7,1,L,11,0,0,2,0,0
2,HSS,7,1,R,13,1,0,2,0,0
2,HSS,7,2,L,11,0,0,7,2,2
2,HSS,7,2,R,10,0,0,2,1,0
2,HSS,7,3,L,12,1,0,9,3,0
2,HSS,7,3,R,11,0,0,9,1,1
2,HSS,7,4,L,10,0,0,5,2,0
2,HSS,7,4,R,11,0,0,4,1,0
2,HSS,7,5,L,11,0,0,6,2,0
2,HSS,7,5,R,10,0,0,5,1,1
2,HSS,7,6,L,11,0,0,7,1,0
2,HSS,7,6,R,13,0,0,6,2,0
2,HSS,7,7,L,9,0,0,3,0,0
2,HSS,7,7,R,8,0,0,2,0,0
2,HSS,7,8,L,NA,NA,NA,NA,NA,NA
2,HSS,7,8,R,NA,NA,NA,NA,NA,NA
2,HSS,7,9,L,12,0,0,5,2,0
2,HSS,7,9,R,11,0,0,3,2,0
2,HSS,7,10,L,11,0,0,3,0,0
2,HSS,7,10,R,11,0,0,5,1,0
2,HSS,7,11,L,13,1,1,6,1,0
2,HSS,7,11,R,12,0,0,5,1,0
2,HSS,7,12,L,12,0,0,7,1,0
2,HSS,7,12,R,11,0,0,8,2,0
2,HSS,7,13,L,11,0,0,8,0,1
2,HSS,7,13,R,11,1,0,8,1,0
2,HSS,7,14,L,11,0,0,0,0,0
2,HSS,7,14,R,NA,NA,NA,NA,NA,NA
2,HSS,7,15,L,10,0,0,3,1,0
2,HSS,7,15,R,11,0,0,5,1,0
2,HSS,7,16,L,11,0,0,6,1,0
2,HSS,7,16,R,12,0,0,7,1,0
2,HSS,7,17,L,12,0,0,7,2,0
2,HSS,7,17,R,13,0,0,4,0,0
2,HSS,7,18,L,10,0,0,3,1,0
2,HSS,7,18,R,11,0,0,2,0,0
2,HSS,7,19,L,NA,0,0,NA,0,0
2,HSS,7,19,R,NA,0,0,NA,0,0
2,HSS,7,20,L,10,0,0,3,1,0
2,HSS,7,20,R,NA,0,0,1,0,0
2,HSS,7,21,L,8,0,0,2,0,0
2,HSS,7,21,R,10,0,2,2,0,0
2,HSS,7,22,L,12,0,0,4,0,1
2,HSS,7,22,R,11,0,0,5,1,0
2,HSS,7,23,L,NA,NA,NA,NA,NA,NA
2,HSS,7,23,R,NA,NA,NA,NA,NA,NA
